paper_id,doi,source,title,authors,year,journal,abstract,decision,confidence,reasons,exclusion_criteria,screener,screening_date,pdf_url,url,is_open_access,citation_count
scopus_2-s2.0-85181974245,10.1002/joe.22248,scopus,Artificial intelligence in employee recruitment,"['Balcıoğlu, Y.S.', 'Artar, M.']",2024,Global Business and Organizational Excellence,"The primary goal of this research is to investigate candidate attitudes toward artificial intelligence (AI)-supported chatbots as an alternative to traditional recruitment interviews, aiming to understand the potential impact of AI-assisted processes on the employee selection landscape. To systematically evaluate various factors and their relative importance in shaping candidate preferences, this study employed the analytic hierarchy process (AHP) as a decision-making tool. The AHP approach faci",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically recruitment, which meets the first inclusion criterion. | The paper discusses the potential advantages and drawbacks of AI-assisted interviews, which may imply some consideration of ethical implications, but it does not explicitly address ethical concerns like bias, fairness, or transparency. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T17:59:28.192149,,https://doi.org/10.1002/joe.22248,False,18
scopus_2-s2.0-85198204217,10.4018/979-8-3693-2695-4,scopus,Holistic approach to AI and leadership,"['Elsherif, H.M.']",2024,Holistic Approach to AI and Leadership,"In the current fast-paced digital era, incorporating Artificial Intelligence (AI) into leadership practices is a complex challenge. The ever-evolving technological landscape demands a new approach to leadership that embraces AI while upholding human-centric values. This convergence of AI and leadership necessitates innovative solutions to stay ahead in a competitive environment. The Holistic Approach to AI and Leadership offers more than just theory; it provides practical solutions for integrati",uncertain,0.6,"The paper discusses AI integration in leadership, which may have implications for HR contexts such as training, capacity building, and decision-making processes. | The abstract mentions 'human resources professionals' as part of the target audience, suggesting some relevance to HR. | The paper emphasizes 'human connection and ethical considerations', which aligns with the inclusion criteria of addressing ethical implications or concerns. | However, the abstract does not explicitly focus on AI/ML applications in specific HR contexts (e.g., recruitment, selection, performance management).",,ai:llama-3.3-70b-versatile,2026-02-02T17:59:43.591762,,https://doi.org/10.4018/979-8-3693-2695-4,False,3
scopus_2-s2.0-85197757881,10.4018/979-8-3693-1938-3.ch001,scopus,AI and the future of talent management: Transforming recruitment and retention with machine learning,"['Tariq, M.U.']",2024,Global Practices on Effective Talent Acquisition and Retention,"In recent years, the intersection of artificial intelligence (AI) and talent management has revolutionized the way organizations identify, recruit, and retain top talent. This chapter explores the transformative impact of machine learning on talent management processes, shedding light on the innovative ways AI is reshaping recruitment and retention strategies. The discourse then shifts to AI-powered recruitment, exploring the utilization of predictive analytics to forecast hiring needs, the auto",uncertain,0.6,"The paper focuses on AI/ML applications in HR contexts, specifically recruitment and retention, which meets the first inclusion criterion. | The abstract mentions the automation of resume screening for 'bias reduction', which hints at addressing ethical implications, but it does not explicitly discuss other ethical concerns such as fairness, transparency, accountability, privacy, autonomy, or wellbeing. | The paper appears to be an academic/scholarly source, as indicated by the publisher 'IGI Global', which suggests it may meet the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T17:59:47.058147,,https://doi.org/10.4018/979-8-3693-1938-3.ch001,False,29
scopus_2-s2.0-85217422626,10.1109/ICACRS62842.2024.10841514,scopus,The Impact of Innovative Artificial Intelligence Technologies in Talent Acquisition,"['Umamaheswari, M.', 'George, G.M.', 'Amsaveni, N.', 'Divya, D.', 'Anitha, B.M.', 'Kumar, S.A.']",2024,"3rd International Conference on Automation, Computing and Renewable Systems, ICACRS 2024 - Proceedings","Human resources management plays a crucial role in the success of an organization by acting as a link between employees and employers. Its policies and decisions shape the dynamics of the workforce, aiming to optimize their utilization and productivity. This includes strategic planning for recruitment, retention, and training and continuous assessment of employee performance. The study on performance prediction in human resources management begins by acknowledging the crucial role HRM plays in t",uncertain,0.6,"The paper focuses on AI/ML applications in HR contexts, specifically performance prediction and evaluation. | The abstract mentions the potential for machine learning algorithms to enhance accuracy and objectivity in employee performance evaluation, which could imply ethical implications. | The paper appears to be an academic/scholarly source, as indicated by the IEEE copyright notice.",,ai:llama-3.3-70b-versatile,2026-02-02T18:03:33.102194,,https://doi.org/10.1109/ICACRS62842.2024.10841514,False,1
scopus_2-s2.0-85212951486,10.1109/ICCCNT61001.2024.10725850,scopus,Revolutionizing HRM: A Comprehensive Survey on AI-Integrated Motivational Enhancement through KPIs,"['Akshatha, P.S.', 'Shankar, P.', 'Sai Danoosh, R.', 'Basu, S.', 'Sai Rohit, V.', 'Bindu, S.']",2024,"2024 15th International Conference on Computing Communication and Networking Technologies, ICCCNT 2024","This work examines current Human Resource Management (HRM) practices. It identifies areas for improvement and introduces an innovative approach using Artificial Intelligence and Key Performance Indicators for motivational enhancement. This paper explores the intricacies of AI-driven KPI tracking, monitoring, and analysis to elevate the precision of performance evaluations. Machine learning algorithms are employed to discern patterns in employee behaviour, offering insights into motivation and en",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically performance management and motivation enhancement. | It explores the use of machine learning algorithms to analyze employee behavior and offer insights into motivation and engagement factors. | The paper is from an academic/scholarly source (IEEE) and appears to have a comprehensive approach to motivational enhancement. | However, the abstract does not explicitly mention ethical implications or concerns, which is a crucial inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:04:34.631377,,https://doi.org/10.1109/ICCCNT61001.2024.10725850,False,2
scopus_2-s2.0-85210895987,,scopus,"International Conference on Economic Scientific Research – Theoretical, Empirical and Practical Approaches, ESPERA 2023",[],2024,Springer Proceedings in Business and Economics,"The proceedings contain 55 papers. The special focus in this conference is on Economic Scientific Research - Theoretical, Empirical and Practical Approaches. The topics include: Exploring the Recent Inflationary Pressure: Features and Challenges for Central Banks; fiscal Consolidation in Eurozone Countries; BRICS+ and the New International Economic Order; the Influence of Private Credit on Economic Development in Romania; unlocking Financial Innovation: The Synergy of Open Banking and Artificial",uncertain,0.6,"The conference proceedings contain multiple papers, and the abstract does not provide enough information to determine the focus of each individual paper. | Some paper titles suggest a potential focus on AI applications in HR contexts (e.g., 'The Ethical Concerns of AI Technologies in Human Resources', 'Effects of the Use of AI on Jobs and on the Employment Model: Limits and Risks') | However, without access to the full papers or more detailed abstracts, it is unclear whether these papers meet all the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T18:05:06.619149,,,False,0
scopus_2-s2.0-85207897718,10.22363/2313-2272-2024-24-3-734-746,scopus,Algorithmic management in the focus of sociology of technology,"['Yudina, M.A.']",2024,RUDN Journal of Sociology,"This article considers the managerial aspect of digital transformation — various programs and infrastructure that have recently received the general name “algorithmic management”. The boom in the use of such tools occurred during the covid-19 pandemic as a unique set of circumstances for the digitalization of human life. The authorities of several countries monitored their citizens’ behavior, including with the QR-code systems that limited their rights, in the fight against the spread of the cov",uncertain,0.6,"The paper discusses algorithmic management in the context of digital transformation and HR management, which is relevant to the topic of AI Ethics in Human Resource Management. | The paper mentions the use of technologies such as QR-code systems, which could be related to AI/ML applications. | The paper touches on social contradictions and challenges of digital transformation, which might imply ethical implications or concerns. | However, the paper's focus on sociology of technology and management, and its broader definition of algorithmic management, might not specifically address AI/ML applications in HR contexts or their ethical implications.",,ai:llama-3.3-70b-versatile,2026-02-02T18:06:00.008930,,https://doi.org/10.22363/2313-2272-2024-24-3-734-746,False,0
scopus_2-s2.0-85207337416,10.1109/TEM.2024.3457520,scopus,Exploring the Impact of AI on Human Resource Management: A Case Study of Organizational Adaptation and Employee Dynamics,"['Zhang, H.']",2024,IEEE Transactions on Engineering Management,"This study investigates the transformative impact of artificial intelligence (AI) on human resource management (HRM) practices through a quantitative descriptive approach. Data were collected from 285 employees and 144 HR professionals across seven organizations using purposive sampling to explore AI's influence on recruitment, performance assessment, job satisfaction, and workforce planning. A key novelty of this research lies in its comprehensive analysis of AI's holistic influence on HRM dyna",uncertain,0.6,"The paper focuses on AI applications in HR contexts, meeting criterion 1. | The paper discusses the impact of AI on HRM practices, which may imply ethical implications, but it does not explicitly address ethical concerns like bias, fairness, or transparency. | The paper appears to be an academic/scholarly source, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T18:06:16.736692,,https://doi.org/10.1109/TEM.2024.3457520,False,17
scopus_2-s2.0-85206659909,10.4337/9781035309368.00017,scopus,The dark side of 21st century flexible work,"['Tham, T.L.', 'Holland, P.', 'Jeske, D.']",2024,"Work, Employment and Flexibility: Innovation, Technology and the Changing World of Work","Given the erosion of the once-clear demarcation between work and home in remote and flexible working arrangements, and the increasing proliferation of artificial intelligence (AI) being applied to data collected via electronic monitoring and surveillance in key HR activities, the rise of flexible and remote work does not come without challenges and consequences related to privacy, discrimination, ethics, and trust in the employment relationship. As such, HR and management are increasingly at the",uncertain,0.6,"The paper mentions the application of AI in HR activities, which aligns with inclusion criterion 1. | The abstract discusses ethical concerns such as privacy, discrimination, and trust, which aligns with inclusion criterion 2. | The paper appears to be an academic/scholarly source, which aligns with inclusion criterion 3. | However, the focus of the paper seems to be more on the challenges of flexible and remote work rather than specifically on AI/ML applications in HR contexts.",,ai:llama-3.3-70b-versatile,2026-02-02T18:06:23.579426,,https://doi.org/10.4337/9781035309368.00017,False,1
scopus_2-s2.0-85200704696,10.1109/ICSADL61749.2024.00105,scopus,Monitoring of Smart Human Resource (HR) Using Artificial Intelligence and Internet of Things,"['Bhatt, A.', 'Singh, T.', 'Pandey, S.', 'Chauhan, A.S.', 'Kumar, R.', 'Sunil, G.']",2024,"Proceedings - 2024 3rd International Conference on Sentiment Analysis and Deep Learning, ICSADL 2024","The usage of AI and IoT technology in smart HR has generated a IoT of attention in recent years. This research paper explores the potential applications of smart HR. AI and IoT Examining the study on AI and IoT technology and its impact on developing, reinforcing and changing the culture of an organization. It also discusses the potential benefits and challenges of incorporating AI and IoT in smart HR including analyzing employee interactions to identify behavior that could lead to issues or lit",uncertain,0.6,"The paper explores the potential applications of AI and IoT in smart HR, which aligns with the inclusion criteria of focusing on AI/ML applications in HR contexts. | The paper discusses the potential benefits and challenges of incorporating AI and IoT in smart HR, which may imply some discussion of ethical implications or concerns. | However, the abstract does not explicitly mention ethical implications or concerns, such as bias, fairness, transparency, accountability, privacy, autonomy, or wellbeing, which is a key inclusion criterion. | The paper appears to be an academic/scholarly source, as it is published by IEEE and has a formal tone.",,ai:llama-3.3-70b-versatile,2026-02-02T18:08:17.377598,,https://doi.org/10.1109/ICSADL61749.2024.00105,False,2
scopus_2-s2.0-85199345802,10.1109/ICRTCST61793.2024.10578475,scopus,Artificial Intelligence-Based Green Human Resource Management for Organization's Operation Model,"['Pillai, R.H.', 'Sunitha, S.', 'Sastri, A.', 'Adarsh, R.', 'Preethi, P.']",2024,"5th International Conference on Recent Trends in Computer Science and Technology, ICRTCST 2024 - Proceedings","Our study dives into the paradigm of AI-based Green HRM (AI-GHRM) and its far-reaching consequences for businesses in an era characterized by the twin imperatives of environmental sustainability and technological progress. Organizational operating paradigms may need to be rethought entirely in light of the revolutionary potential of AI-GHRM, which represents a synergy between AI-driven insights and sustainable HR practices. This study proposes a systematic approach to using AI for optimizing the",uncertain,0.6,"The paper focuses on AI-based Green Human Resource Management, which implies an HR context | The paper mentions 'ethical considerations' in the section on future directions, suggesting some discussion of ethical implications | The paper appears to be an academic/scholarly source, given the IEEE copyright and the systematic approach proposed | However, the abstract does not explicitly address specific ethical implications or concerns in the context of AI/ML applications in HR",,ai:llama-3.3-70b-versatile,2026-02-02T18:08:43.407080,,https://doi.org/10.1109/ICRTCST61793.2024.10578475,False,7
scopus_2-s2.0-85198835784,10.1109/ICONSTEM60960.2024.10568819,scopus,Artificial Intelligence Influence on Leadership Styles in Human Resource Management for Employee Engagement,"['Baruah, A.', 'Shaikh, M.', 'Mohan Kumar, R.M.', 'Shaikh, I.', 'Thomas, S.N.', 'Natrayan, L.']",2024,"Proceedings of 9th International Conference on Science, Technology, Engineering and Mathematics: The Role of Emerging Technologies in Digital Transformation, ICONSTEM 2024","In this work, we investigate how the revolutionary effects of AI on leadership styles in the field of human resource management (HRM) have impacted employee motivation. To investigate the intricate relationship between AI adoption, HR management, and employee morale, we use a mixed-method approach, combining quantitative survey data with qualitative interview results. Both Leadership Style Change (LS-Change) and Employee Engagement (EE) show a statistically significant positive correlation with ",uncertain,0.6,"The paper focuses on AI influence on leadership styles in HRM, which is relevant to the topic of AI Ethics in Human Resource Management. | The paper mentions the impact of AI on employee motivation and morale, which could be related to ethical implications. | However, the abstract does not explicitly address ethical implications or concerns such as bias, fairness, transparency, accountability, privacy, autonomy, or wellbeing. | The paper suggests that HR executives are adopting more flexible styles and improving lines of communication, which could be related to ethical considerations, but it is not clear if the paper provides a thorough analysis of these issues.",,ai:llama-3.3-70b-versatile,2026-02-02T18:08:54.427793,,https://doi.org/10.1109/ICONSTEM60960.2024.10568819,False,5
scopus_2-s2.0-85197302997,10.1007/978-3-031-62918-1_13,scopus,The Potential of Generative AI Chatbots as Career Advisors in Cybersecurity: Professionals’ Perspectives,"['Koukou, C.', 'Stavrou, E.']",2024,IFIP Advances in Information and Communication Technology,"The introduction of generative AI chatbots as career advisors in the cybersecurity domain represents a promising intersection of technology and career development. By addressing the critical skills gap, offering solutions to career progression challenges, and providing personalized, accessible guidance, AI chatbots hold the potential to significantly impact the professional landscape. This work investigates cybersecurity professionals’ perceptions of using AI chatbots for career advising. Invest",uncertain,0.6,"The paper focuses on AI chatbots in career development, which is related to HR contexts such as learning & development | The paper investigates professionals' perceptions and attitudes towards AI chatbots, which may imply ethical implications or concerns | The paper appears to be an academic/scholarly source",,ai:llama-3.3-70b-versatile,2026-02-02T18:09:25.463371,,https://doi.org/10.1007/978-3-031-62918-1_13,False,2
scopus_2-s2.0-85195913245,10.1007/978-3-031-54379-1_41,scopus,Leveraging Human Resource Information Systems and Artificial Intelligence in Predicting Employee Satisfaction,"['Allaymoun, M.H.', 'Alkadash, T.', 'Shorman, S.', 'Yousef, M.']",2024,"Studies in Systems, Decision and Control","This paper examines the use of human resource information systems (HRIS) and artificial intelligence (AI) in predicting employee satisfaction. The literature review identifies variables that can be used to measure employee satisfaction and their corresponding measurement methods, including absences, complaints, delays in working hours, completing tasks, and managers’ feedback. The Mixed methodology approach referred for this, a quantitative approach, and the study uses a qualitative approach to ",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically predicting employee satisfaction, which meets criterion 1. | The paper mentions adherence to ethical guidelines and principles, but it does not explicitly address ethical implications or concerns, making it unclear if it meets criterion 2. | The paper appears to be an academic/scholarly source, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T18:09:52.744247,,https://doi.org/10.1007/978-3-031-54379-1_41,False,0
scopus_2-s2.0-85190533156,10.1109/ICETSIS61505.2024.10459499,scopus,AI in HRM: Unveiling Areas and Future Trajectories for Organizational Transformation,"['Sharma, C.', 'Chanana, N.']",2024,"2024 ASU International Conference in Emerging Technologies for Sustainability and Intelligent Systems, ICETSIS 2024","Human resource management is the backbone of business and organization. This study investigates AI's revolutionary effect on HRM by delving into AI's function in maximizing organizational and personnel development. This study analyses 1,505 articles from 1984 to 2024 using latent semantic analysis, which comes under the umbrella of natural language processing (NLP) techniques. The methodology relies on data extracted from Scopus. Preprocessing is made more accessible with the KNIME tool. In this",uncertain,0.6,"The paper focuses on AI applications in HRM, which meets the first inclusion criterion. | The paper mentions 'ethical issues' as a suggestion for future initiatives, which hints at addressing ethical implications, but it is not clear if the paper thoroughly discusses these issues. | The paper is an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:10:46.043463,,https://doi.org/10.1109/ICETSIS61505.2024.10459499,False,4
scopus_2-s2.0-85189619970,10.1177/09722629241231458,scopus,Examining the Influence of Artificial Intelligence Implementation in HRM Practices Using T-O-E Model,"['Siradhana, N.K.', 'Arora, R.G.']",2024,Vision,"Given the swift progress of artificial intelligence in contemporary economies, HR managers are also adopting artificial intelligence tools to perform many HR tasks, from human resource planning to employee quitting. This research employs the TOE (Technology–Organization–Environment) model and incorporates the trust factor to propose a methodology for investigating artificial intelligence (AI) adoption in HRM. A structured questionnaire was used to survey 615 ITeS companies. Data analysis was per",uncertain,0.6,"The paper focuses on AI adoption in HRM, which meets the first inclusion criterion. | The paper discusses security and privacy concerns, which are related to ethical implications, but it is unclear if it fully addresses ethical implications or concerns as required by the second inclusion criterion. | The paper appears to be an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:11:03.067052,,https://doi.org/10.1177/09722629241231458,False,10
scopus_2-s2.0-85186229266,10.1080/13678868.2024.2315928,scopus,Ethics in digital and AI coaching,"['Diller, S.J.']",2024,Human Resource Development International,"Coaching in a digital environment has become increasingly popular, especially during the pandemic, with several potentials in terms of accessibility, adaptability, and flexibility. In addition, the first artificial intelligence (AI) tools have emerged as coaching interventions for self-development and well-being. However, the complex nature of the digital environment coupled with the unregulated nature of the coaching profession pose a significant risk for ethical mismanagement. This paper discu",uncertain,0.6,"The paper discusses AI coaching, which could be related to learning and development in HR contexts | It addresses ethical implications, such as the need for coach training and supervision, and the limitations of AI coaching | However, the paper's focus on coaching in general, rather than specifically on HR applications, makes it unclear whether it meets the inclusion criteria",,ai:llama-3.3-70b-versatile,2026-02-02T18:11:27.864698,,https://doi.org/10.1080/13678868.2024.2315928,False,17
scopus_2-s2.0-105015731620,10.4018/979-8-3693-5380-6.ch004,scopus,"Human Resource Management Practices in the Age of Industrial Automation: Impact, Adoption, and Future Workforce","['Praba, K.', 'Vijay, B.', 'Abuya, J.O.', 'Poreddy, D.', 'Mulakala, S.', 'Manoharan, S.']",2024,Advancements in Intelligent Process Automation,"The advent of industrial automation has ushered in a transformative era, fundamentally altering operational dynamics and workforce structures across various sectors. Technologies such as robotics, artificial intelligence, and machine learning have enhanced efficiency, productivity, and precision in industries ranging from manufacturing and logistics to healthcare and finance. However, these advancements present unique challenges and opportunities for human resource management, necessitating a re",uncertain,0.6,"The paper discusses the impact of industrial automation, including AI, on human resource management | It mentions the need to address ethical considerations and ensure data privacy and security in the context of HR | However, the abstract does not explicitly focus on AI/ML applications in specific HR contexts (e.g., recruitment, selection, performance management) | The paper's primary focus appears to be on the broader implications of industrial automation for HR, rather than a specific examination of AI ethics in HR",,ai:llama-3.3-70b-versatile,2026-02-02T18:12:49.216120,,https://doi.org/10.4018/979-8-3693-5380-6.ch004,False,12
scopus_2-s2.0-105011017128,10.4018/979-8-3693-6412-3.ch008,scopus,AI's Strategic Role in HR Management,"['Saxena, A.', 'Irfan, M.', 'Dias, R.']",2024,Human Resource Strategies in the Era of Artificial Intelligence,"The dynamic nature of today's workplace presents special opportunities as well as challenges for HRM. Natural Language Processing, a branch of artificial intelligence, has the potential to completely transform human resource management (HRM) by means of the use of data-driven decision-making, bias mitigation, employee experience personalization, as well as procedure optimization. The first section of the paper provides an overview of Natural Language Processing application to HRM, with a particu",uncertain,0.6,"The paper focuses on AI applications in HR contexts, which meets the first inclusion criterion. | The paper mentions 'bias mitigation' as one of the potential benefits of using Natural Language Processing in HRM, which suggests that it may address ethical implications or concerns. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:13:06.679236,,https://doi.org/10.4018/979-8-3693-6412-3.ch008,False,0
scopus_2-s2.0-105007938935,10.4018/979-8-3693-5538-1.ch016,scopus,Reflections on AIAugmented Professional Development in Special Education: Promises and Pitfalls,"['King, S.']",2024,Transforming Special Education through Artificial Intelligence,"Artificial intelligence (AI) has the potential to radically change a wide range of disciplines, including special education. Given the chronic issues with recruitment and retention of personnel involved in services for people with disabilities, automating professional development and training represents a promising application of AI. However, powerful technologies such as AI often produce adverse or unintended consequences. This chapter discusses the ethical implications of a line of research in",uncertain,0.6,"The paper discusses AI applications in a specific context (special education) which may be related to HR, but it's not explicitly clear if it focuses on HR contexts like recruitment, selection, or performance management. | The paper does address ethical implications and concerns, which aligns with the inclusion criteria. | The source appears to be academic/scholarly, which meets the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T18:13:18.764223,,https://doi.org/10.4018/979-8-3693-5538-1.ch016,False,2
scopus_2-s2.0-105005665935,10.4018/979-8-3693-8855-6.ch013,scopus,Transhumanizing HR: AI for Enhanced Workforce Efficiency,"['Noel, E.A.', 'Sharma, K.']",2024,Enhancing the Modern Workforce through Transhumanism,"The integration of Artificial Intelligence (AI) in Human Resources (HR) processes is reshaping the future of work, marking a significant step towards transhumanism—a concept advocating for the enhancement of human capacities through advanced technologies. This chapter explores the transformative impact of AI on HR functions such as recruitment, performance management, employee engagement, and learning and development. By leveraging AI, organizations can achieve greater efficiency, precision, and",uncertain,0.6,"The paper focuses on AI applications in HR contexts, meeting criterion 1. | The abstract mentions the use of AI-driven algorithms for talent acquisition, which could imply a discussion on bias and fairness, potentially meeting criterion 2. | The paper appears to be from an academic/scholarly source, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T18:13:34.643574,,https://doi.org/10.4018/979-8-3693-8855-6.ch013,False,0
scopus_2-s2.0-105000273723,10.1109/ICSCAN62807.2024.10894336,scopus,Analysis of Artificial Intelligence Techniques on Sustainable Employee Performance Management,"['Siluvainathan, P.', 'Padmakala, S.', 'Selvakumar, A.']",2024,"2024 International Conference on System, Computation, Automation and Networking, ICSCAN 2024","Sustainable employee performance management (EPM) models are key to achieving the SDGs such as Promoting decent work and economic growth, reducing inequality, ensuring quality education, promoting gender equality, fostering innovation, sustainable practices like Green Human Resource Management, and Building Partnerships in work environments. Such performance management models would require data-driven insights to arrive at the right decisions in recruiting, assessing, rewarding, ensuring good em",uncertain,0.6,"The paper focuses on AI techniques in employee performance management, which is an HR context. | The paper mentions 'checks and balances' and 'avoid human errors and biases', which could imply a discussion on ethical implications. | The paper is from an academic/scholarly source (IEEE).",,ai:llama-3.3-70b-versatile,2026-02-02T18:14:49.766217,,https://doi.org/10.1109/ICSCAN62807.2024.10894336,False,0
scopus_2-s2.0-85178612983,10.4018/978-1-6684-9172-0.ch001,scopus,Upskilling and motivating a multigenerational workforce in the post-pandemic world: A holistic perspective on effective human resources management,"['Mironko, A.', 'Liu, Y.']",2023,Enhancing Employee Engagement and Productivity in the Post-Pandemic Multigenerational Workforce,"This chapter delves into the comprehensive examination of upskilling and motivating a multigenerational workforce in the post-pandemic era, marked by remote work and increased technology adoption. It underscores the importance of comprehending the unique values and work habits exhibited by diverse generational cohorts, presenting a comparative analysis of each generation's characteristics. The chapter also delves into the far-reaching effects of the pandemic on remote work and emphasizes the nec",uncertain,0.6,"The paper mentions the integration of technology in human resource management (HRM) and delves into the ethical implications arising from AI and machine learning, which aligns with the inclusion criteria. | However, the primary focus of the paper appears to be on upskilling and motivating a multigenerational workforce in the post-pandemic era, which may not be directly related to AI/ML applications in HR contexts. | The paper does address ethical implications, but it is unclear if it provides a comprehensive analysis of AI ethics in HRM.",,ai:llama-3.3-70b-versatile,2026-02-02T18:15:40.835795,,https://doi.org/10.4018/978-1-6684-9172-0.ch001,False,2
scopus_2-s2.0-85168649055,,scopus,Artificial intelligence in recruitment: An impact assessment of organizations,"['Pradhan, I.P.', 'Saxena, P.', 'Ganguly, C.', 'Benic Penava, M.B.']",2023,Disruptive Artificial Intelligence and Sustainable Human Resource Management: Impacts and Innovations - The Future of HR,"Artificial intelligence (AI) is considered the most promising and dynamic technology of the present era, revolutionizing the lives of humans and significantly impacting nearly every aspect of business. Many technological advancements have driven firms to improve their value-creation processes. The fundamental goal of this study will look critically at the impact of AI on Human Resource management functions, particularly in the area of recruitment and selection in businesses. The study aims to fo",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically recruitment and selection, which meets the first inclusion criterion. | The abstract mentions the potential of AI to remove bias, which is an ethical implication, but it does not explicitly discuss other ethical concerns or implications in depth. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:16:48.125895,,,False,0
scopus_2-s2.0-85159046856,10.4018/978-1-6684-7494-5.ch005,scopus,Human resources management after industry 4.0: Blending AI and HRM,"['Anayat, S.']",2023,Strategic Human Resource Management in the Hospitality Industry: A Digitalized Economic Paradigm,"Artificial intelligence (AI) continues to be a puzzling hypothesis, and it's probable that philosophical zeal might have influenced service standards of AI far beyond reality. This chapter contributes to the domain of AI in HRM, gives in depth theoretical analysis of the field, and opens up new avenues for researchers to examine. While analysis found that AI technologies like machine learning (ML), natural language processing (NLP), machine vision and recommendation systems are being used in HRM",uncertain,0.6,"The paper focuses on AI applications in HRM, which meets the first inclusion criterion. | The abstract mentions 'privacy and security' as hindrances during AI adoption, which could be related to ethical implications, but it is not explicitly clear if the paper thoroughly addresses ethical concerns. | The paper appears to be an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:18:04.202125,,https://doi.org/10.4018/978-1-6684-7494-5.ch005,False,18
scopus_2-s2.0-85145465005,10.1007/s10676-022-09671-w,scopus,"Correction to: the Ethics of AI in Human Resources (Ethics and Information Technology, (2022), 24, 3, (25), 10.1007/s10676-022-09653-y)","['Dennis, M.J.', 'Aizenberg, E.']",2023,Ethics and Information Technology,"The original article includes few corrections. They are as follows: The affiliation of the authors was published as: Department of Industrial Engineering and Innovation Sciences (IE&IS), Philosophy&Ethics Capacity Group, TU/e, Eindhoven, NL, Netherlands. It must be published as: Matthew J, Dennis 1. Department of Industrial Engineering&Innovation Sciences (IE&IS), Philosophy&Ethics Capacity Group, TU/e, Eindhoven, The Netherlands. Evgeni Aizenberg 2, 3 Department of Intelligent Systems, Delft Un",uncertain,0.6,"The paper appears to be a correction to an original article, which may imply that the original article is the one that actually discusses AI ethics in HRM. | The abstract does not provide sufficient information about the content of the original article, making it difficult to determine if it meets the inclusion criteria. | The mention of corrections to author affiliations and footnotes suggests that the paper may not be a standalone contribution to the field of AI ethics in HRM.",,ai:llama-3.3-70b-versatile,2026-02-02T18:18:11.548327,,https://doi.org/10.1007/s10676-022-09671-w,False,1
scopus_2-s2.0-85171512408,10.1007/978-3-658-40232-7,scopus,Work and AI 2030: Challenges and Strategies for Tomorrow’s Work,"['Knappertsbusch, I.', 'Gondlach, K.']",2023,Work and AI 2030: Challenges and Strategies for Tomorrow’s Work,"In ten years, we will take working with artificial intelligence (AI) more for granted than using cell phones today. 78 recognized experts from practice and research provide deep insights and outlooks regarding the influence of AI on everyday working life in 2030, explaining with practical tips how you can prepare for this development. The 41 concise articles cover a broad spectrum in the area examined in each case. Thanks to a standardized structure, they include a summary of the status quo, con",uncertain,0.6,"The paper discusses the influence of AI on everyday working life, which may include HR contexts | It mentions societal and ethical issues, which could be related to AI ethics in HR | The paper is a scholarly source, published by a reputable academic publisher | However, the abstract does not explicitly focus on AI/ML applications in HR contexts or address specific ethical implications in HR",,ai:llama-3.3-70b-versatile,2026-02-02T18:22:35.249618,,https://doi.org/10.1007/978-3-658-40232-7,False,1
scopus_2-s2.0-85161454138,,scopus,"Information and Communication Technologies in Organizations and Society Conference on Smart Technologies for an Inclusive World, ICTO 2020",[],2023,Lecture Notes in Information Systems and Organisation,The proceedings contain 17 papers. The special focus in this conference is on Information and Communication Technologies in Organizations and Society Conference on Smart Technologies for an Inclusive World. The topics include: FabLab and Digital Manufacturing: Innovative Tools for Social Innovation and Value Co-creation; exploration of Transformational Leadership in Innovation—The Case of the Lebanese Banking Sector; enhancing Inclusiveness Through Remote Working: What Happened During Covid-19 E,uncertain,0.6,"The conference proceedings contain multiple papers, but only one paper title ('customized Artificial Intelligence for Talent Recruiting: A Bias-Free Tool?') explicitly mentions AI application in an HR context with potential ethical implications. | The other paper titles do not clearly indicate a focus on AI/ML applications in HR contexts or ethical implications. | Without access to the full papers, it is unclear whether any of the other papers meet the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T18:23:28.590139,,,False,0
